site_id,ri_type,timestamp,operational_status,maintenance_flag,scheduled_maintenance,node_availability,link_availability,stability_score,packet_loss,network_jitter,network_utilization,available_bandwidth,cpu_util_avg,gpu_util_avg,free_cpu_capacity,free_gpu_capacity,queue_length,remaining_jobs,provisioning_delay_s,load_index,energy_consumed,pue_estimate,carbon_intensity,energy_per_task_proxy,update_frequency,data_confidence,coverage_ratio,stale_flag
site_e726c7cce5,cloud,2025-11-22T10:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.4338,5.9319,74.1481,394.1667,81.0758,38.0513,26412.1455,2.4779,3,6,165.0,0.8708,1717176.3778,1.214,218.637,905246.836,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-22T11:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.4244,6.0,75.0,375.0,81.7333,36.9333,25494.4318,2.5227,3,6,165.0,0.8773,1730305.8851,1.2135,220.0,912588.5454,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-22T12:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.4152,5.9319,74.1481,394.1667,80.5179,35.8196,27190.837,2.5672,3,6,165.0,0.8652,1703792.0209,1.2129,218.637,899017.3043,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-22T13:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.4059,5.7321,71.6506,450.3607,77.4936,34.7117,31411.6925,2.6115,2,6,120.0,0.8149,1639049.1648,1.2124,214.641,865250.46,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-22T14:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.3968,5.4142,67.6777,539.7524,72.8482,33.6112,37895.1567,2.6556,2,6,120.0,0.7685,1540096.5409,1.2118,208.2843,813382.7463,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-22T15:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.3877,5.0,62.5,656.25,66.8799,32.5197,46225.0226,2.6992,1,5,75.0,0.6888,1413282.5162,1.2113,200.0,746743.8192,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-22T16:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.3787,4.5176,56.4705,791.9143,59.9772,31.4386,55859.0458,2.7425,0,4,30.0,0.5998,1266850.5989,1.2107,190.3528,669671.6336,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-22T17:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.3697,4.0,50.0,937.5,52.5924,30.3695,66165.8622,2.7852,0,4,30.0,0.5259,1110376.8635,1.2102,180.0,587217.1027,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-22T18:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.3609,3.4824,43.5295,1083.0857,45.211,29.3139,76467.9789,2.8274,0,3,30.0,0.4521,954117.2393,1.2097,169.6472,504800.1689,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-22T19:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.3523,3.0,37.5,1218.75,38.3183,28.2732,86087.9098,2.8691,0,3,30.0,0.3832,808309.1858,1.2091,160.0,427840.7218,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-22T20:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.3437,2.5858,32.3223,1335.2476,32.3668,27.2489,94394.3104,2.91,0,2,30.0,0.3237,682475.3308,1.2086,151.7157,361389.5171,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-22T21:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.3354,2.2679,28.3494,1424.6393,27.7449,26.2425,100844.9691,2.9503,0,2,30.0,0.2774,584776.4504,1.2081,145.359,309784.2471,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-22T22:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.3271,2.0681,25.8519,1480.8333,24.7509,25.2553,105023.7249,2.9898,0,2,30.0,0.2475,521457.7645,1.2076,141.363,276354.2007,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-22T23:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.3191,2.0,25.0,1500.0,23.5722,24.2887,106668.7949,3.0285,0,1,30.0,0.2357,496426.1144,1.2071,140.0,263193.6407,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-23T00:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.3112,2.0681,25.8519,1480.8333,24.2731,23.3441,105690.5825,3.0662,0,2,30.0,0.2427,510986.652,1.2067,141.363,271019.34,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-23T01:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.3035,2.2679,28.3494,1424.6393,26.79,22.4227,102177.7516,3.1031,0,2,30.0,0.2679,563756.7839,1.2062,145.359,299121.9869,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-23T02:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2961,2.5858,32.3223,1335.2476,30.9361,21.526,96391.1538,3.139,0,2,30.0,0.3094,650763.0461,1.2058,151.7157,345414.7697,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-23T03:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2888,3.0,37.5,1218.75,36.4138,20.6551,88746.0214,3.1738,0,3,30.0,0.3641,765714.1387,1.2053,160.0,406575.8292,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-23T04:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2818,3.4824,43.5295,1083.0857,42.8353,19.8113,79783.641,3.2075,0,3,30.0,0.4284,900431.3839,1.2049,169.6472,478274.872,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-23T05:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.275,4.0,50.0,937.5,49.7489,18.9957,70134.4376,3.2402,0,4,30.0,0.4975,1045407.1871,1.2045,180.0,555468.4995,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-23T06:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2684,4.5176,56.4705,791.9143,56.6699,18.2094,60474.9841,3.2716,0,4,30.0,0.5667,1190453.412,1.2041,190.3528,632744.1274,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-23T07:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2621,5.0,62.5,656.25,63.1134,17.4537,51481.8679,3.3019,1,5,75.0,0.6511,1325395.5081,1.2037,200.0,704689.0566,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-23T08:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2561,5.4142,67.6777,539.7524,68.6278,16.7294,43785.5569,3.3308,1,5,75.0,0.7063,1440765.1598,1.2034,208.2843,766259.5445,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-23T09:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2503,5.7321,71.6506,450.3607,72.8251,16.0378,37927.4094,3.3585,2,6,120.0,0.7683,1528444.3711,1.203,214.641,813124.7251,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-23T10:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2448,5.9319,74.1481,394.1667,75.4079,15.3796,34322.7576,3.3848,2,6,120.0,0.7941,1582217.2436,1.2027,218.637,841961.9389,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-23T11:00:00+00:00,DEGRADED,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",0.8889,0.9091,0.78,3.2396,26.0,75.0,375.0,76.189,14.7559,33232.5817,3.4098,4,6,330.0,0.8419,1598192.009,1.2024,220.0,850683.3466,3600,0.75,0.8889,false
site_e726c7cce5,cloud,2025-11-23T12:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2347,5.9319,74.1481,394.1667,75.1048,14.1674,34745.702,3.4333,2,6,120.0,0.791,1575064.7281,1.2021,218.637,838578.3837,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-23T13:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2301,5.7321,71.6506,450.3607,72.2195,13.6152,38772.7066,3.4554,2,6,120.0,0.7622,1514206.8407,1.2018,214.641,806362.347,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-23T14:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2258,5.4142,67.6777,539.7524,67.7204,13.0998,45052.0248,3.476,1,5,75.0,0.6972,1419570.7328,1.2015,208.2843,756127.8012,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-23T15:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2218,5.0,62.5,656.25,61.9055,12.622,53167.7352,3.4951,0,5,30.0,0.6191,1297419.8509,1.2013,200.0,691202.1183,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-23T16:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2182,4.5176,56.4705,791.9143,55.1632,12.1825,62577.8929,3.5127,0,4,30.0,0.5516,1155901.8051,1.2011,190.3528,615920.857,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-23T17:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2148,4.0,50.0,937.5,47.9455,11.7819,72651.4468,3.5287,0,3,30.0,0.4795,1004493.5545,1.2009,180.0,535332.4256,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-23T18:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2118,3.4824,43.5295,1083.0857,40.7377,11.4208,82711.2304,3.5432,0,3,30.0,0.4074,853356.4419,1.2007,169.6472,454854.1568,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-23T19:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2092,3.0,37.5,1218.75,34.0249,11.0997,92080.0964,3.556,0,2,30.0,0.3402,712644.9409,1.2005,160.0,379903.2287,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-23T20:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2068,2.5858,32.3223,1335.2476,28.2593,10.819,100127.0515,3.5672,0,2,30.0,0.2826,591816.1085,1.2004,151.7157,315527.5879,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-23T21:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2048,2.2679,28.3494,1424.6393,23.8291,10.5791,106310.247,3.5768,0,1,30.0,0.2383,498986.6596,1.2003,145.359,266062.0238,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-23T22:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2032,2.0681,25.8519,1480.8333,21.0321,10.3803,110213.8959,3.5848,0,1,30.0,0.2103,440381.3339,1.2002,141.363,234832.8329,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-23T23:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2019,2.0,25.0,1500.0,20.0557,10.223,111576.6,3.5911,0,1,30.0,0.2006,419910.0078,1.2001,140.0,223931.1997,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-24T00:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2009,2.0681,25.8519,1480.8333,20.9639,10.1073,110309.1578,3.5957,0,1,30.0,0.2096,438902.2529,1.2001,141.363,234070.7379,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-24T01:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2003,2.2679,28.3494,1424.6393,23.6927,10.0334,106500.6375,3.5987,0,1,30.0,0.2369,496017.3415,1.2,145.359,264538.8997,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-24T02:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2,2.5858,32.3223,1335.2476,28.0549,10.0014,100412.3044,3.5999,0,2,30.0,0.2805,587335.7866,1.2,151.7157,313245.5649,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-24T03:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2001,3.0,37.5,1218.75,33.7529,10.0114,92459.8127,3.5995,0,2,30.0,0.3375,706626.1741,1.2,160.0,376865.4984,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-24T04:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2005,3.4824,43.5295,1083.0857,40.3983,10.0634,83184.879,3.5975,0,3,30.0,0.404,845769.1412,1.2,169.6472,451064.9678,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-24T05:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2013,4.0,50.0,937.5,47.5393,10.1572,73218.3653,3.5937,0,3,30.0,0.4754,995309.6902,1.2001,180.0,530797.0774,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-24T06:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2024,4.5176,56.4705,791.9143,54.6907,10.2927,63237.2884,3.5883,0,4,30.0,0.5469,1145100.3073,1.2001,190.3528,610645.6926,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-24T07:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2039,5.0,62.5,656.25,61.3674,10.4698,53918.6855,3.5812,0,5,30.0,0.6137,1284991.1922,1.2002,200.0,685194.5157,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-24T08:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2057,5.4142,67.6777,539.7524,67.1175,10.6882,45893.4797,3.5725,1,5,75.0,0.6912,1405520.6999,1.2003,208.2843,749396.1624,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-24T09:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2079,5.7321,71.6506,450.3607,71.5526,10.9475,39703.4891,3.5621,2,5,120.0,0.7555,1498559.0748,1.2005,214.641,798916.0869,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-24T10:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2104,5.9319,74.1481,394.1667,74.3748,11.2476,35764.5104,3.5501,2,6,120.0,0.7837,1557861.7226,1.2006,218.637,830427.9165,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-24T11:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2132,6.0,75.0,375.0,75.3969,11.5878,34337.9911,3.5365,2,6,120.0,0.794,1579494.3984,1.2008,220.0,841840.0714,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-24T12:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2164,5.9319,74.1481,394.1667,74.5549,11.9677,35513.222,3.5213,2,6,120.0,0.7855,1562101.378,1.201,218.637,832438.2239,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-24T13:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2199,5.7321,71.6506,450.3607,71.9124,12.3869,39201.2637,3.5045,2,5,120.0,0.7591,1506998.3364,1.2012,214.641,802933.8902,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-24T14:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2237,5.4142,67.6777,539.7524,67.6566,12.8447,45141.0197,3.4862,1,5,75.0,0.6966,1418083.5583,1.2014,208.2843,755415.8423,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-24T15:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2278,5.0,62.5,656.25,62.0851,13.3405,52917.0434,3.4664,0,5,30.0,0.6209,1301573.4425,1.2017,200.0,693207.6531,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-24T16:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2323,4.5176,56.4705,791.9143,55.5859,13.8735,61987.8649,3.4451,0,4,30.0,0.5559,1165580.2034,1.2019,190.3528,620641.0804,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-24T17:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.237,4.0,50.0,937.5,48.6108,14.4431,71722.908,3.4223,0,4,30.0,0.4861,1019560.403,1.2022,180.0,542760.7362,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-24T18:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2421,3.4824,43.5295,1083.0857,41.6446,15.0485,81445.4793,3.3981,0,3,30.0,0.4164,873671.74,1.2025,169.6472,464980.1653,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-24T19:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2474,3.0,37.5,1218.75,35.1722,15.6887,90478.9034,3.3725,0,2,30.0,0.3517,738081.7774,1.2028,160.0,392712.773,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-24T20:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.253,2.5858,32.3223,1335.2476,29.6453,16.3629,98192.6559,3.3455,0,2,30.0,0.2965,622275.5869,1.2032,151.7157,331002.7527,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-24T21:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2589,2.2679,28.3494,1424.6393,25.4519,17.0702,104045.3543,3.3172,0,2,30.0,0.2545,534409.3906,1.2035,145.359,284181.1657,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-24T22:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2651,2.0681,25.8519,1480.8333,22.8894,17.8096,107621.6737,3.2876,0,1,30.0,0.2289,480754.1909,1.2039,141.363,255570.6105,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-24T23:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2715,2.0,25.0,1500.0,22.145,18.58,108660.6738,3.2568,0,1,30.0,0.2214,465267.294,1.2043,140.0,247258.6095,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-25T00:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2782,2.0681,25.8519,1480.8333,23.2821,19.3803,107073.6057,3.2248,0,1,30.0,0.2328,489320.9664,1.2047,141.363,259955.1543,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-25T01:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2851,2.2679,28.3494,1424.6393,26.2367,20.2095,102949.9849,3.1916,0,2,30.0,0.2624,551606.8067,1.2051,145.359,292944.1211,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-25T02:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2922,2.5858,32.3223,1335.2476,30.8212,21.0664,96551.517,3.1573,0,2,30.0,0.3082,648222.4812,1.2055,151.7157,344131.864,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-25T03:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.2996,3.0,37.5,1218.75,36.7374,21.9498,88294.2903,3.122,0,3,30.0,0.3674,772935.0739,1.206,160.0,410189.6779,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-25T04:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.3072,3.4824,43.5295,1083.0857,43.5971,22.8584,78720.4474,3.0857,0,3,30.0,0.436,917603.2864,1.2064,169.6472,486780.4208,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-25T05:00:00+00:00,DEGRADED,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",0.8889,0.9091,0.78,3.3149,24.0,50.0,937.5,50.9477,23.7909,68461.2684,3.0484,2,4,240.0,0.5495,1072729.8988,1.2069,180.0,568853.8527,3600,0.75,0.8889,false
site_e726c7cce5,cloud,2025-11-25T06:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.3229,4.5176,56.4705,791.9143,58.3041,24.7462,58194.1795,3.0102,0,4,30.0,0.583,1228107.0111,1.2074,190.3528,650990.5643,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-25T07:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.331,5.0,62.5,656.25,65.1807,25.7228,48596.6178,2.9711,1,5,75.0,0.6718,1373510.2357,1.2079,200.0,727771.0578,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-25T08:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.3393,5.4142,67.6777,539.7524,71.1253,26.7193,40299.8965,2.9312,2,5,120.0,0.7513,1499394.632,1.2084,208.2843,794144.8278,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-25T09:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.3478,5.7321,71.6506,450.3607,75.7493,27.7344,33846.2137,2.8906,2,6,120.0,0.7975,1597545.0074,1.2089,214.641,845774.2905,3600,0.92,1.0,false
site_e726c7cce5,cloud,2025-11-25T10:00:00+00:00,UP,false,"{""start"": ""2025-11-21T11:00:00+00:00"", ""end"": ""2025-11-21T13:00:00+00:00""}",1.0,1.0,0.98,0.3564,5.9319,74.1481,394.1667,78.7546,28.7667,29651.7346,2.8493,2,6,120.0,0.8275,1661636.2576,1.2094,218.637,879330.1229,3600,0.92,1.0,false
